weekdate,position,artist_name,track_name,weighting
2022-09-02,10,luude & mattafix,big city life,41
2022-09-02,11,nicki minaj,super freaky girl,40
2022-09-02,12,central cee,doja,39
2022-09-02,13,aitch & ed sheeran,my g,38
2022-09-02,14,harry styles,late night talking,37
2022-09-02,15,steve lacy,bad habit,36
2022-09-02,16,sigala & talia mar,stay the night,35
2022-09-02,17,harris/timberlake/halsey,stay with me,34
2022-09-02,18,nathan dawe ft ella henderson,21 reasons,33
2022-09-02,19,joel corry & becky hill,history,32
2022-09-02,20,bru-c,o excuses,31
2022-09-02,21,chris brown,under the influence,30
2022-09-02,22,harry styles,as it was,29
2022-09-02,23,kate bush,running up that hill,28
2022-09-02,24,burna boy ft ed sheeran,for my hand,27
2022-09-02,25,rosa linn,snap,26
2022-09-02,26,burna boy,last last,25
2022-09-02,27,beyonce,break my soul,24
2022-09-02,28,jax jones ft mnek,where did you go,23
2022-09-02,29,cian ducrot,all for you,22
2022-09-02,30,tiesto & charli xcx,hot in it,21
2022-09-02,31,nicky youre & dazy,sunroof,20
2022-09-02,32,dj khaled/drake/lil baby,staying alive,19
2022-09-02,33,ghost,mary on a cross,18
2022-09-02,34,fred again/swedish house mafia,turn on the lights again,17
2022-09-02,35,becky hill & david guetta,remember,16
2022-09-02,36,oxlade,ku lo sa - a colors show,15
2022-09-02,37,blackpink,pink venom,14
2022-09-02,38,arctic monkeys,there'd better be a mirrorball,13
2022-09-02,39,tom grennan,remind me,12
2022-09-02,40,d-block europe,man in the mirror,11
2022-09-02,41,lil tjay,beat the odds,10
2022-09-02,42,glass animals,heat waves,9
2022-09-02,43,lizzo,about damn time,8
2022-09-02,44,alesso/zara larsson,words,7
2022-09-02,45,bugzy malone & mist,energy,6
2022-09-02,46,ed sheeran,bad habits,5
2022-09-02,47,cat burns,go,4
2022-09-02,48,latto/mariah carey/dj khaled,big energy,3
2022-09-02,49,diplo & miguel,don't forget my love,2
2022-09-02,50,dj khaled ft ross/lil wayne,god did,1
2022-09-09,1,eliza rose/interplanetary,b.o.t.a. (baddest of them all),50
2022-09-09,2,david guetta ft bebe rexha,i'm good (blue),49
2022-09-09,3,onerepublic,i ain't worried,48
2022-09-09,4,ksi ft tom grennan,ot over yet,47
2022-09-09,5,harry styles,late night talking,46
2022-09-09,6,nicki minaj,super freaky girl,45
2022-09-09,7,james hype/miggy dela rosa,ferrari,44
2022-09-09,8,elton john & britney spears,hold me closer,43
2022-09-09,9,luude & mattafix,big city life,42
2022-09-09,10,david guetta/hill/henderson,crazy what love can do,41
2022-09-09,11,central cee,doja,40
2022-09-09,12,steve lacy,bad habit,39
2022-09-09,13,aitch & ed sheeran,my g,38
2022-09-09,14,chris brown,under the influence,37
2022-09-09,15,lf system,afraid to feel,36
2022-09-09,16,harris/timberlake/halsey,stay with me,35
2022-09-09,17,bru-c,o excuses,34
2022-09-09,18,harry styles,as it was,33
2022-09-09,19,joel corry & becky hill,history,32
2022-09-09,20,tom odell,another love,31
2022-09-09,21,rosa linn,snap,30
2022-09-09,22,kate bush,running up that hill,29
2022-09-09,23,burna boy,last last,28
2022-09-09,24,burna boy ft ed sheeran,for my hand,27
2022-09-09,25,george ezra,green green grass,26
2022-09-09,26,arctic monkeys,there'd better be a mirrorball,25
2022-09-09,27,beyonce,break my soul,24
2022-09-09,28,ghost,mary on a cross,23
2022-09-09,29,1975,i'm in love with you,22
2022-09-09,30,fred again/swedish house mafia,turn on the lights again,21
2022-09-09,31,cian ducrot,all for you,20
2022-09-09,32,oxlade,ku lo sa - a colors show,19
2022-09-09,33,tiesto & charli xcx,hot in it,18
2022-09-09,34,nicky youre & dazy,sunroof,17
2022-09-09,35,dj khaled/drake/lil baby,staying alive,16
2022-09-09,36,becky hill & david guetta,remember,15
2022-09-09,37,harry styles,matilda,14
2022-09-09,38,lizzo,2 be loved (am i ready),13
2022-09-09,39,bugzy malone & mist,energy,12
2022-09-09,40,blackpink,pink venom,11
2022-09-09,41,lizzo,about damn time,10
2022-09-09,42,alesso/zara larsson,words,9
2022-09-09,43,sigala & talia mar,stay the night,8
2022-09-09,44,tom grennan,remind me,7
2022-09-09,45,ed sheeran,bad habits,6
2022-09-09,46,glass animals,heat waves,5
2022-09-09,47,nathan dawe ft ella henderson,21 reasons,4
2022-09-09,48,sigala/david guetta/sam ryder,living without you,3
2022-09-09,49,dermot kennedy,kiss me,2
2022-09-09,50,seafret,atlantis,1
2022-09-16,1,lewis capaldi,forget me,50
2022-09-16,2,david guetta ft bebe rexha,i'm good (blue),49
2022-09-16,3,eliza rose/interplanetary,b.o.t.a. (baddest of them all),48
2022-09-16,4,onerepublic,i ain't worried,47
2022-09-16,5,nicki minaj,super freaky girl,46
2022-09-16,6,ksi ft tom grennan,ot over yet,45
2022-09-16,7,james hype/miggy dela rosa,ferrari,44
2022-09-16,8,central cee,doja,43
2022-09-16,9,chris brown,under the influence,42
2022-09-16,10,elton john & britney spears,hold me closer,41
2022-09-16,11,luude & mattafix,big city life,40
2022-09-16,12,david guetta/hill/henderson,crazy what love can do,39
2022-09-16,13,steve lacy,bad habit,38
2022-09-16,14,harry styles,late night talking,37
2022-09-16,15,aitch & ed sheeran,my g,36
2022-09-16,16,tom odell,another love,35
2022-09-16,17,lf system,afraid to feel,34
2022-09-16,18,bru-c,o excuses,33
2022-09-16,19,harris/timberlake/halsey,stay with me,32
2022-09-16,20,joel corry & becky hill,history,31
2022-09-16,21,harry styles,as it was,30
2022-09-16,22,burna boy ft ed sheeran,for my hand,29
2022-09-16,23,rosa linn,snap,28
2022-09-16,24,oxlade,ku lo sa - a colors show,27
2022-09-16,25,kate bush,running up that hill,26
2022-09-16,26,burna boy,last last,25
2022-09-16,27,george ezra,green green grass,24
2022-09-16,28,cian ducrot,all for you,23
2022-09-16,29,ghost,mary on a cross,22
2022-09-16,30,fred again/swedish house mafia,turn on the lights again,21
2022-09-16,31,nicky youre & dazy,sunroof,20
2022-09-16,32,tiesto & charli xcx,hot in it,19
2022-09-16,33,beyonce,break my soul,18
2022-09-16,34,lizzo,2 be loved (am i ready),17
2022-09-16,35,rema,calm down,16
2022-09-16,36,becky hill & david guetta,remember,15
2022-09-16,37,alesso/zara larsson,words,14
2022-09-16,38,beyonce,cuff it,13
2022-09-16,39,bugzy malone & mist,energy,12
2022-09-16,40,seafret,atlantis,11
2022-09-16,41,jax,victoria's secret,10
2022-09-16,42,central cee,la leakers freestyle,9
2022-09-16,43,ed sheeran,bad habits,8
2022-09-16,44,glass animals,heat waves,7
2022-09-16,45,tom grennan,remind me,6
2022-09-16,46,dj khaled/drake/lil baby,staying alive,5
2022-09-16,47,blackpink,pink venom,4
2022-09-16,48,d4vd,romantic homicide,3
2022-09-16,49,harry styles,matilda,2
2022-09-16,50,cat burns,go,1
2022-09-23,1,david guetta ft bebe rexha,i'm good (blue),50
2022-09-23,2,lewis capaldi,forget me,49
2022-09-23,3,eliza rose/interplanetary,b.o.t.a. (baddest of them all),48
2022-09-23,4,onerepublic,i ain't worried,47
2022-09-23,5,nicki minaj,super freaky girl,46
2022-09-23,6,james hype/miggy dela rosa,ferrari,45
2022-09-23,7,ksi ft tom grennan,ot over yet,44
2022-09-23,8,chris brown,under the influence,43
2022-09-23,9,luude & mattafix,big city life,42
2022-09-23,10,central cee,doja,41
2022-09-23,11,steve lacy,bad habit,40
2022-09-23,12,elton john & britney spears,hold me closer,39
2022-09-23,13,david guetta/hill/henderson,crazy what love can do,38
2022-09-23,14,aitch & ed sheeran,my g,37
2022-09-23,15,harry styles,late night talking,36
2022-09-23,16,anne-marie & aitch,psycho,35
2022-09-23,17,tom odell,another love,34
2022-09-23,18,bru-c,o excuses,33
2022-09-23,19,lf system,afraid to feel,32
2022-09-23,20,beyonce,cuff it,31
2022-09-23,21,burna boy ft ed sheeran,for my hand,30
2022-09-23,22,rosa linn,snap,29
2022-09-23,23,joel corry & becky hill,history,28
2022-09-23,24,blackpink,shut down,27
2022-09-23,25,oxlade,ku lo sa - a colors show,26
2022-09-23,26,harry styles,as it was,25
2022-09-23,27,montell fish,hotel,24
2022-09-23,28,lizzo,2 be loved (am i ready),23
2022-09-23,29,burna boy,last last,22
2022-09-23,30,kate bush,running up that hill,21
2022-09-23,31,cian ducrot,all for you,20
2022-09-23,32,rema,calm down,19
2022-09-23,33,george ezra,green green grass,18
2022-09-23,34,nicky youre & dazy,sunroof,17
2022-09-23,35,ghost,mary on a cross,16
2022-09-23,36,fred again/swedish house mafia,turn on the lights again,15
2022-09-23,37,beyonce,break my soul,14
2022-09-23,38,blackpink,pink venom,13
2022-09-23,39,tiesto & charli xcx,hot in it,12
2022-09-23,40,central cee,la leakers freestyle,11
2022-09-23,41,seafret,atlantis,10
2022-09-23,42,jax,victoria's secret,9
2022-09-23,43,alesso/zara larsson,words,8
2022-09-23,44,becky hill & david guetta,remember,7
2022-09-23,45,bugzy malone & mist,energy,6
2022-09-23,46,d4vd,romantic homicide,5
2022-09-23,47,ed sheeran,bad habits,4
2022-09-23,48,glass animals,heat waves,3
2022-09-23,49,harry styles,matilda,2
2022-09-23,50,dermot kennedy,kiss me,1
2022-09-30,1,sam smith & kim petras,unholy,50
2022-09-30,2,david guetta ft bebe rexha,i'm good (blue),49
2022-09-30,3,lewis capaldi,forget me,48
2022-09-30,4,eliza rose/interplanetary,b.o.t.a. (baddest of them all),47
2022-09-30,5,onerepublic,i ain't worried,46
2022-09-30,6,nicki minaj,super freaky girl,45
2022-09-30,7,chris brown,under the influence,44
2022-09-30,8,luude & mattafix,big city life,43
2022-09-30,9,steve lacy,bad habit,42
2022-09-30,10,james hype/miggy dela rosa,ferrari,41
2022-09-30,11,ksi ft tom grennan,ot over yet,40
2022-09-30,12,stormzy,mel made me do it,39
2022-09-30,13,anne-marie & aitch,psycho,38
2022-09-30,14,beyonce,cuff it,37
2022-09-30,15,elton john & britney spears,hold me closer,36
2022-09-30,16,central cee,doja,35
2022-09-30,17,aitch & ed sheeran,my g,34
2022-09-30,18,tom odell,another love,33
2022-09-30,19,harry styles,late night talking,32
2022-09-30,20,burna boy ft ed sheeran,for my hand,31
2022-09-30,21,lizzo,2 be loved (am i ready),30
2022-09-30,22,lf system,afraid to feel,29
2022-09-30,23,d-block europe,4 the win,28
2022-09-30,24,joel corry & becky hill,history,27
2022-09-30,25,rema,calm down,26
2022-09-30,26,rosa linn,snap,25
2022-09-30,27,oxlade,ku lo sa - a colors show,24
2022-09-30,28,harry styles,as it was,23
2022-09-30,29,cian ducrot,all for you,22
2022-09-30,30,d-block europe ft burna boy,she's not anyone,21
2022-09-30,31,burna boy,last last,20
2022-09-30,32,kate bush,running up that hill,19
2022-09-30,33,fred again/swedish house mafia,turn on the lights again,18
2022-09-30,34,george ezra,green green grass,17
2022-09-30,35,nicky youre & dazy,sunroof,16
2022-09-30,36,alesso/zara larsson,words,15
2022-09-30,37,david guetta/hill/henderson,crazy what love can do,14
2022-09-30,38,seafret,atlantis,13
2022-09-30,39,d-block europe,conor mcgregor,12
2022-09-30,40,montell fish,hotel,11
2022-09-30,41,d4vd,romantic homicide,10
2022-09-30,42,beyonce,break my soul,9
2022-09-30,43,blackpink,shut down,8
2022-09-30,44,jax,victoria's secret,7
2022-09-30,45,central cee,la leakers freestyle,6
2022-09-30,46,dermot kennedy,kiss me,5
2022-09-30,47,sam fender,getting started,4
2022-09-30,48,becky hill & david guetta,remember,3
2022-09-30,49,bugzy malone & mist,energy,2
2022-09-30,50,ed sheeran,bad habits,1
2022-10-07,1,sam smith & kim petras,unholy,50
2022-10-07,2,david guetta & bebe rexha,i'm good (blue),49
2022-10-07,3,lewis capaldi,forget me,48
2022-10-07,4,eliza rose/interplanetary,b.o.t.a. (baddest of them all),47
2022-10-07,5,onerepublic,i ain't worried,46
2022-10-07,6,ed sheeran,celestial,45
2022-10-07,7,nicki minaj,super freaky girl,44
2022-10-07,8,chris brown,under the influence,43
2022-10-07,9,steve lacy,bad habit,42
2022-10-07,10,beyonce,cuff it,41
2022-10-07,11,luude & mattafix,big city life,40
2022-10-07,12,anne-marie & aitch,psycho,39
2022-10-07,13,ksi ft tom grennan,ot over yet,38
2022-10-07,14,james hype/miggy dela rosa,ferrari,37
2022-10-07,15,central cee,doja,36
2022-10-07,16,aitch & ed sheeran,my g,35
2022-10-07,17,elton john & britney spears,hold me closer,34
2022-10-07,18,tom odell,another love,33
2022-10-07,19,burna boy ft ed sheeran,for my hand,32
2022-10-07,20,lizzo,2 be loved (am i ready),31
2022-10-07,21,rema,calm down,30
2022-10-07,22,stormzy,mel made me do it,29
2022-10-07,23,cian ducrot,all for you,28
2022-10-07,24,ksi,summer is over,27
2022-10-07,25,lf system,afraid to feel,26
2022-10-07,26,arctic monkeys,body paint,25
2022-10-07,27,oxlade,ku lo sa - a colors show,24
2022-10-07,28,harry styles,as it was,23
2022-10-07,29,rosa linn,snap,22
2022-10-07,30,joel corry & becky hill,history,21
2022-10-07,31,d4vd,romantic homicide,20
2022-10-07,32,burna boy,last last,19
2022-10-07,33,fred again/swedish house mafia,turn on the lights again,18
2022-10-07,34,kate bush,running up that hill,17
2022-10-07,35,george ezra,green green grass,16
2022-10-07,36,d-block europe,she's not anyone,15
2022-10-07,37,nicky youre & dazy,sunroof,14
2022-10-07,38,venbee & goddard & arrdee,messy in heaven,13
2022-10-07,39,jax,victoria's secret,12
2022-10-07,40,d-block europe,4 the win,11
2022-10-07,41,seafret,atlantis,10
2022-10-07,42,lil nas x,star walkin',9
2022-10-07,43,omar apollo,evergreen (you didn't deserve me at all),8
2022-10-07,44,alesso/zara larsson,words,7
2022-10-07,45,ed sheeran,bad habits,6
2022-10-07,46,harry styles,late night talking,5
2022-10-07,47,beyonce,break my soul,4
2022-10-07,48,arctic monkeys,there'd better be a mirrorball,3
2022-10-07,49,k-trap,warm,2
2022-10-07,50,lana del rey,resummertime sadness,1
2022-10-14,1,sam smith & kim petras,unholy,50
2022-10-14,2,david guetta & bebe rexha,i'm good (blue),49
2022-10-14,3,lewis capaldi,forget me,48
2022-10-14,4,onerepublic,i ain't worried,47
2022-10-14,5,beyonce,cuff it,46
2022-10-14,6,nicki minaj,super freaky girl,45
2022-10-14,7,chris brown,under the influence,44
2022-10-14,8,steve lacy,bad habit,43
2022-10-14,9,anne-marie & aitch,psycho,42
2022-10-14,10,luude & mattafix,big city life,41
2022-10-14,11,eliza rose/interplanetary,b.o.t.a. (baddest of them all),40
2022-10-14,12,elton john & britney spears,hold me closer,39
2022-10-14,13,tom odell,another love,38
2022-10-14,14,aitch & ed sheeran,my g,37
2022-10-14,15,ed sheeran,celestial,36
2022-10-14,16,lizzo,2 be loved (am i ready),35
2022-10-14,17,rema,calm down,34
2022-10-14,18,burna boy ft ed sheeran,for my hand,33
2022-10-14,19,cian ducrot,all for you,32
2022-10-14,20,venbee & goddard & arrdee,messy in heaven,31
2022-10-14,21,lf system,afraid to feel,30
2022-10-14,22,d4vd,romantic homicide,29
2022-10-14,23,mimi webb,ghost of you,28
2022-10-14,24,harry styles,as it was,27
2022-10-14,25,ksi ft tom grennan,ot over yet,26
2022-10-14,26,burna boy,last last,25
2022-10-14,27,fred again/swedish house mafia,turn on the lights again,24
2022-10-14,28,oliver tree & robin schulz,miss you,23
2022-10-14,29,james hype/miggy dela rosa,ferrari,22
2022-10-14,30,tion wayne ft aitch,let's go,21
2022-10-14,31,omar apollo,evergreen (you didn't deserve me at all),20
2022-10-14,32,stormzy,mel made me do it,19
2022-10-14,33,jax,victoria's secret,18
2022-10-14,34,k-trap,warm,17
2022-10-14,35,kate bush,running up that hill,16
2022-10-14,36,central cee,doja,15
2022-10-14,37,tom grennan,all these nights,14
2022-10-14,38,seafret,atlantis,13
2022-10-14,39,dermot kennedy,kiss me,12
2022-10-14,40,lil nas x,star walkin',11
2022-10-14,41,george ezra,green green grass,10
2022-10-14,42,ksi,summer is over,9
2022-10-14,43,dean lewis,how do i say goodbye,8
2022-10-14,44,lana del rey,summertime sadness,7
2022-10-14,45,d-block europe,she's not anyone,6
2022-10-14,46,beach weather,sex drugs etc,5
2022-10-14,47,beyonce,break my soul,4
2022-10-14,48,harry styles,late night talking,3
2022-10-14,49,ed sheeran,bad habits,2
2022-10-14,50,d-block europe,4 the win,1
2022-10-21,1,sam smith & kim petras,unholy,50
2022-10-21,2,david guetta & bebe rexha,i'm good (blue),49
2022-10-21,3,lewis capaldi,forget me,48
2022-10-21,4,onerepublic,i ain't worried,47
2022-10-21,5,beyonce,cuff it,46
2022-10-21,6,anne-marie & aitch,psycho,45
2022-10-21,7,stormzy,hide & seek,44
2022-10-21,8,chris brown,under the influence,43
2022-10-21,9,oliver tree & robin schulz,miss you,42
2022-10-21,10,nicki minaj,super freaky girl,41
2022-10-21,11,steve lacy,bad habit,40
2022-10-21,12,luude & mattafix,big city life,39
2022-10-21,13,tom odell,another love,38
2022-10-21,14,venbee & goddard & arrdee,messy in heaven,37
2022-10-21,15,eliza rose/interplanetary,b.o.t.a. (baddest of them all),36
2022-10-21,16,rema,calm down,35
2022-10-21,17,central cee,one up,34
2022-10-21,18,elton john & britney spears,hold me closer,33
2022-10-21,19,aitch & ed sheeran,my g,32
2022-10-21,20,burna boy ft ed sheeran,for my hand,31
2022-10-21,21,lizzo,2 be loved (am i ready),30
2022-10-21,22,ed sheeran,celestial,29
2022-10-21,23,southstar,miss you,28
2022-10-21,24,cian ducrot,all for you,27
2022-10-21,25,d4vd,romantic homicide,26
2022-10-21,26,lil baby,california breeze,25
2022-10-21,27,mimi webb,ghost of you,24
2022-10-21,28,lf system,afraid to feel,23
2022-10-21,29,1975,oh caroline,22
2022-10-21,30,lil yachty,poland,21
2022-10-21,31,blink 182,edging,20
2022-10-21,32,harry styles,as it was,19
2022-10-21,33,dermot kennedy,kiss me,18
2022-10-21,34,1975,rei'm in love with you,17
2022-10-21,35,dean lewis,how do i say goodbye,16
2022-10-21,36,lil baby,real spill,15
2022-10-21,37,fred again/swedish house mafia,turn on the lights again,14
2022-10-21,38,ksi ft tom grennan,ot over yet,13
2022-10-21,39,burna boy,last last,12
2022-10-21,40,jax,victoria's secret,11
2022-10-21,41,omar apollo,evergreen (you didn't deserve me at all),10
2022-10-21,42,k-trap,warm,9
2022-10-21,43,lil baby,forever,8
2022-10-21,44,lil nas x,star walkin',7
2022-10-21,45,marshmello/juice wrld,bye bye,6
2022-10-21,46,stormzy,mel made me do it,5
2022-10-21,47,tion wayne ft aitch,let's go,4
2022-10-21,48,james hype/miggy dela rosa,ferrari,3
2022-10-21,49,1975,rehappiness,2
2022-10-21,50,seafret,atlantis,1
2022-10-28,1,taylor swift,anti-hero,50
2022-10-28,2,sam smith & kim petras,unholy,49
2022-10-28,3,taylor swift,lavender haze,48
2022-10-28,4,taylor swift ft lana del rey,snow on the beach,47
2022-10-28,5,david guetta & bebe rexha,i'm good (blue),46
2022-10-28,6,lewis capaldi,forget me,45
2022-10-28,7,stormzy,hide & seek,44
2022-10-28,8,oliver tree & robin schulz,miss you,43
2022-10-28,9,onerepublic,i ain't worried,42
2022-10-28,10,anne-marie & aitch,psycho,41
2022-10-28,11,beyonce,cuff it,40
2022-10-28,12,chris brown,under the influence,39
2022-10-28,13,steve lacy,bad habit,38
2022-10-28,14,venbee & goddard & arrdee,messy in heaven,37
2022-10-28,15,luude & mattafix,big city life,36
2022-10-28,16,tom odell,another love,35
2022-10-28,17,rema,calm down,34
2022-10-28,18,elton john & britney spears,hold me closer,33
2022-10-28,19,eliza rose/interplanetary,b.o.t.a. (baddest of them all),32
