date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl,section
15-05-2017,Forced into pornography: Japan moves to stop women being coerced into sex films,Reports of women tricked into X-rated appearances has prompted authorities to confront the booming porn industry,https://www.theguardian.com/world/2017/may/15/forced-into-porn-japan-moves-to-stop-women-being-coerced-into-sex-films,https://media.guim.co.uk/1bfefb5773653609cfd4dc25581000217769fa10/0_0_5184_3110/500.jpg,world
16-05-2017,Crusading Mexican journalist Javier Valdez shot dead in Sinaloa,"Valdez founded and edited the weekly newspaper Ríodoce in Culiacán, the capital of the western state of Sinaloa and long a den of drug-cartel activities",https://www.theguardian.com/world/2017/may/16/crusading-mexican-journalist-javier-valdez-shot-dead-in-sinaloa,https://media.guim.co.uk/111f5c2bc196e63cd97b909121eb21f580bfd08a/0_90_2844_1706/500.jpg,world
17-05-2017,"Seeking medical abortions online is safe and effective, study finds","Almost 95% of those seeking drugs and advice online safely ended their pregnancy without medical intervention, say researchers, although women should still be wary of scammers",https://www.theguardian.com/world/2017/may/17/seeking-medical-abortions-online-is-safe-and-effective-study-finds,https://media.guim.co.uk/a8dd0fc40f316f8beeaa59d54595093358edc9f2/0_192_5760_3456/500.jpg,world
18-05-2017,Canada to apologise to LGBT people forced out of military and public service,Consultations under way to capture full picture of wrongs inflicted over three decades as government faces class action<br>,https://www.theguardian.com/world/2017/may/18/canada-to-apologise-to-lgbt-people-forced-out-of-military-and-public-service,https://media.guim.co.uk/0ac9f89389b54e22f5b3e6a9a7e82e699f8c14b0/0_23_3312_1987/500.jpg,world
19-05-2017,Malaysia opens investigation into immigration detention abuse,Probe prompted by Guardian report on the deaths of 24 refugees and asylum seekers,https://www.theguardian.com/world/2017/may/19/malaysia-opens-investigation-into-immigration-detention-abuse,https://media.guim.co.uk/92f6f599e35122efdcea0487e2dc33259a3e6644/0_26_3388_2033/500.jpg,world
20-05-2017,Iran election: huge turnout in presidential poll after bitter contest,Winner will influence not only Iran’s immediate future but also the looming battle to choose a new supreme leader,https://www.theguardian.com/world/2017/may/19/iran-election-chose-president-relatonship-with-west,https://media.guim.co.uk/391c3345e028c36a8c943205cb2c9ad452806d41/0_183_5760_3456/500.jpg,world
21-05-2017,Canada eases steps to open supervised drug injection sites amid opioid crisis,"New legislation streamlines the more than two dozen requirements previously needed to launch facilities, which offer supervision and sterile equipment",https://www.theguardian.com/world/2017/may/21/canada-opioid-crisis-supervised-drug-injection-sites,https://media.guim.co.uk/6cbe770efcd2b706f2dbda3c2e74674e6aff8fd2/0_180_3648_2189/500.jpg,world
22-05-2017,"New Zealand navy paid $700,000 to firm mired in ‘Fat Leonard’ sex and bribery scandal",Exclusive: Royal New Zealand Navy says no investigation opened following US military bribery case,https://www.theguardian.com/world/2017/may/22/new-zealand-navy-paid-700000-to-firm-mired-in-fat-leonard-sex-and-bribery-scandal,https://media.guim.co.uk/58cbc48fd44f12fcdfc39c7495fbdd34827739de/0_52_3000_1801/500.jpg,world
23-05-2017,Duterte cuts short trip to Russia after declaring martial law in southern Philippines,"President was on visit to strengthen ties with Moscow, but will return home early following violence in city of Marawi<br>",https://www.theguardian.com/world/2017/may/23/philippine-president-rodrigo-duterte-moscow-meet-favourite-hero-vladimir-putin,https://media.guim.co.uk/97f44ec49b4e71664ee550acda74cb4298ae85a1/0_182_3500_2100/500.jpg,world
24-05-2017,"Wednesday briefing: In Manchester, an attack on our hearts","Troops on the streets after concert atrocity … CIA boss warned Russians to stop meddling in US election … and, are magic mushrooms safe?",https://www.theguardian.com/world/2017/may/24/wednesday-briefing-highest-alert-heaviest-of-hearts,https://media.guim.co.uk/abd78b970eeba983b13349bbed518626f4479b54/859_604_4608_2765/500.jpg,world
25-05-2017,Timor-Leste's big spending: a brave way to tackle economic crisis or just reckless?,Some worry ‘the small people’ will lose out as the nation scrambles to stay afloat on dwindling oil and gas reserves,https://www.theguardian.com/world/2017/may/25/timor-leste-spending-big-economic-crisis,https://media.guim.co.uk/3027ba5d511515176cb4652c81fb5ba852321079/0_110_5184_3110/500.jpg,world
26-05-2017,Russia investigates 'gay purge' in Chechnya,Putin officials pursue claims of homosexual men jailed and tortured in republic ruled by Kremlin-backed Ramzan Kadyrov ,https://www.theguardian.com/world/2017/may/26/russia-investigates-gay-purge-in-chechnya,https://media.guim.co.uk/2e3f6851710c3242e0a55367281b10c693356462/347_69_2153_1292/500.jpg,world
27-05-2017,Once-in-a-generation hopes of Cyprus reunification appear to be dashed,"UN-appointed mediator terminates negotiations, citing lack of common ground, but organisation insists ‘talks have not collapsed’",https://www.theguardian.com/world/2017/may/27/once-in-a-generation-hopes-of-cyprus-reunification-appear-to-be-dashed,https://media.guim.co.uk/712e54f2a801212bf68121a87ac653582c6a36e1/136_582_4030_2418/500.jpg,world
28-05-2017,British Airways cancels all flights from Gatwick and Heathrow due to IT failure,"Hundreds of flights at the two airports have been affected, with more around the world suffering major delays",https://www.theguardian.com/world/2017/may/27/british-airways-system-problem-delays-heathrow,https://media.guim.co.uk/e1cf3ccfc40a8f8b067158f58024fa3420a7764e/0_342_1417_850/500.jpg,world
29-05-2017,Isis-backed militants struggle for control in the southern Philippines,"The death toll in Marawi city, where martial law has been imposed, stands at 85, with Islamic State claiming responsibility",https://www.theguardian.com/world/2017/may/28/isis-backed-militants-struggle-for-control-southern-philippines-marawi,https://media.guim.co.uk/c56eb2d3c859f20665d759f8fda9bb753115bb3f/0_179_3500_2101/500.jpg,world
30-05-2017,Rosa King: Cambridgeshire zookeeper killed by tiger is named,Hamerton Zoo Park says investigation under way and stresses that at no point did any animals escape their enclosures,https://www.theguardian.com/world/2017/may/29/serious-incident-reported-at-cambridgeshire-zoo,https://media.guim.co.uk/a88bcbb7920bcce47bf734a0f2d8a1cb8c8d8d37/0_335_5087_3052/500.jpg,world
31-05-2017,Cambridgeshire zookeeper killed by tiger was a 'shining light',"Rosa King’s mother says she had always loved working at Hamerton Zoo Park, which remains closed after death<br>",https://www.theguardian.com/world/2017/may/30/tiger-keeper-killed-shining-light-zoo-hamerton-cambridgeshire,https://media.guim.co.uk/b8788341bbcf9dacd643c6b75e2d798aea765569/0_0_1095_657/500.jpg,world
01-06-2017,Why deadly Kabul bombing is crisis for all of Afghanistan | Emma Graham-Harrison,"Rise in attacks on Kabul after years of city’s relative security a huge threat to the government, economy and civil society ",https://www.theguardian.com/world/2017/jun/01/kabul-bombing-crisis-afghanistan-civilian-society-government-,https://media.guim.co.uk/5ce86c5afda43a8ce0fc52f8ccd1ceeff0be729c/0_404_2747_1649/500.jpg,world
02-06-2017,"Gender bias still rife in legal profession despite rhetoric, says Kate Jenkins","Sex discrimination commissioner says ‘We get these women all the way to the top, we prove that we are fantastic, and then we plummet’",https://www.theguardian.com/world/2017/jun/02/gender-bias-still-rife-in-legal-profession-despite-rhetoric-says-kate-jenkins,https://media.guim.co.uk/50259c84f29246941f70ddbda0acb22d88f9c87e/0_161_4928_2959/500.jpg,world
03-06-2017,North Korean officials hit with UN sanctions as 'clear message' to stop missile tests,Security council adopts US-drafted resolution which includes a global travel ban for North Korea’s suspected spy chief,https://www.theguardian.com/world/2017/jun/03/north-korean-officials-hit-with-un-sanctions-as-clear-message-to-stop-missile-tests,https://media.guim.co.uk/22544b874b832b4defb2fed54117dd80a002961d/0_197_3500_2101/500.jpg,world
04-06-2017,Timor-Leste journalist threatened with jail in defamation case found not guilty,"Raimundos Oki set free, but supporters warn case brought by prime minister will have a chilling effect on press freedom",https://www.theguardian.com/world/2017/jun/04/timor-leste-journalists-threatened-with-jail-in-defamation-case-found-not-guilty,https://media.guim.co.uk/7fbdfc6032e5445ea6ae8e891f5ccae3b405ae85/0_104_2805_1683/500.jpg,world
05-06-2017,Monday briefing: Fresh raids in east London as first victim named,Details emerge of victims and survivors tell of the horrific attacks ... Saudis break relations with Qatar ... and some hope for cancer sufferers ,https://www.theguardian.com/world/2017/jun/05/monday-briefing-fresh-raids-in-east-london-as-first-victim-named,https://media.guim.co.uk/2e0e885703ef926b8bba97c9e3f111ca6ee29671/0_91_2390_1434/500.jpg,world
06-06-2017,'Get over yourself': former New Zealand PM tells Australian politicians to move on,John Key says it’s a ‘bit sad’ when politicians ‘feel as though they have got to constantly be commentating’ ,https://www.theguardian.com/world/2017/jun/06/get-over-yourself-former-new-zealand-pm-tells-australian-politicians-to-move-on,https://media.guim.co.uk/d15bfc4a7a60caf8e6fe1558941b9699f4d7538c/0_457_2276_1366/500.jpg,world
07-06-2017,Christian preachers' disappearance in Malaysia stokes fears of crackdown on religious minorities,"Months after they were abducted, human rights activists say police appear to have taken an uncharacteristically ‘casual’ approach to their cases",https://www.theguardian.com/world/2017/jun/07/christian-preachers-disappearance-in-malaysia-stokes-fears-of-crackdown-on-religious-minorities,https://media.guim.co.uk/c5097e89e43e2f72806dac5f5505295acd6686bf/0_56_5109_3065/500.jpg,world
08-06-2017,Timor-Leste president Francisco 'Lu’Olo' Guterres: a product of war now pushing for peace,"He spent a quarter of a century in the Timorese resistance. Now, as oil and gas reserves dwindle, the young country’s new leader faces a battle to steer his people through difficult times ahead",https://www.theguardian.com/world/2017/jun/08/timor-leste-president-francisco-luolo-guterres-a-product-of-war-now-pushing-for-peace,https://media.guim.co.uk/e66bf93459f8c8c903448a8115b05119e098090f/385_566_4799_2879/500.jpg,world
09-06-2017,Japan opens the door to debate on female succession to the Chrysanthemum throne,New law includes resolution calling on government to ‘swiftly study’ ways to secure a stable imperial succession including possibility of a future empress,https://www.theguardian.com/world/2017/jun/09/japan-opens-the-door-to-debate-on-female-succession-to-the-chrysanthemum-throne,https://media.guim.co.uk/4ac64e0fd1338510c6c2e41e84099d3b83d17fe2/0_106_3200_1921/500.jpg,world
10-06-2017,Tooth and claw: protective mother bear cuts off Dracula's castle,Brown bear protecting three cubs closes Poenari Castle used by Romania’s Vlad the Impaler in the 15th century ,https://www.theguardian.com/world/2017/jun/10/protective-mother-bear-cuts-off-draculas-romanian-castle,https://media.guim.co.uk/c2f50f50b7ae0a34ae79b91f1a8657d628755242/0_193_3500_2100/500.jpg,world
11-06-2017,The weaker sex? Science that shows women are stronger than men,"When it comes to longevity, surviving illness and coping with trauma, one gender comes out on top. Angela Saini meets the scientists working out why",https://www.theguardian.com/world/2017/jun/11/the-weaker-sex-science-that-shows-women-are-stronger-than-men,https://media.guim.co.uk/e494386169f5ef211f053d0fbfe56e52fcc467a6/0_0_2560_1536/500.jpg,world
12-06-2017,Emmanuel Macron's party set for landslide in French parliamentary elections,Centrist La République En Marche party takes 32% of vote in first round and heads for large majority amid concerns over low turnout,https://www.theguardian.com/world/2017/jun/11/emmanuel-macrons-party-leads-exit-poll-for-parliamentary-elections,https://media.guim.co.uk/391d72537cdfc9b60f01758630da2299e5fd7279/0_0_3464_2078/500.jpg,world
13-06-2017,Crown Resorts staff in China charged with promoting gambling,Group of employees will face court after their arrest in series of police raids in October last year,https://www.theguardian.com/world/2017/jun/13/crown-resorts-staff-in-china-charged-with-promoting-gambling,https://media.guim.co.uk/fb707b20f327e1c8c5b6b73caf0c0a9da064012e/0_2_3978_2388/500.jpg,world
14-06-2017,Britain and the US once ran the world. Now they’re all at sea | Linda Colley,The parallels are striking. Both were global and political giants. Now both must adjust to their loss of influence,https://www.theguardian.com/world/commentisfree/2017/jun/14/britain-us-decline-global-influence,https://media.guim.co.uk/3c2e1e26dff540f3f7d03c303f95e2801feb2be9/18_0_3375_2026/500.jpg,world
15-06-2017,New Zealand stars tackle 'tiny racists' helping to normalise prejudice,Human rights commission says one-third of all complaints now concern racial discrimination,https://www.theguardian.com/world/2017/jun/15/new-zealand-stars-tackle-tiny-racists-helping-to-normalise-prejudice,https://media.guim.co.uk/8a152da43598b50b9c27b243ba406161700aa643/60_0_1800_1080/500.jpg,world
16-06-2017,Creditors agree terms to disburse Greece's €8.5bn bailout funds,"EU and IMF thrash out deal following months of disagreements, with funds to be released in July once European parliaments ratify the deal",https://www.theguardian.com/world/2017/jun/16/creditors-agree-terms-to-disburse-greeces-85bn-bailout-funds,https://media.guim.co.uk/f3d86135ffdf00080edd40100b19008686cae545/0_398_4095_2456/500.jpg,world
